Game,Nodes,Edges,Algorithm,Status,Time_ms,Peak_Memory_MB
Random_74,10000,25761,tl,OK,2.615011,2.8322897
Random_74,10000,25761,zlk,OK,3.253869,4.028533
Random_74,10000,25761,pzlk,OK,5.221417,4.178138
Random_74,10000,25761,si,OK,4655.063618,1528.3018
Random_74,10000,25761,ptl,OK,6.694854,2.8673315
Random_75,10000,25769,tl,OK,1.9621579999999998,2.8314123
Random_75,10000,25769,zlk,OK,2.224638,4.025565
Random_75,10000,25769,pzlk,OK,4.154264,4.1734686
Random_75,10000,25769,si,OK,4615.5866940000005,1528.2242
Random_75,10000,25769,ptl,OK,5.341106,2.8660192
Random_76,10000,25716,tl,OK,1.8433309999999998,2.8328238
Random_76,10000,25716,zlk,OK,1.775363,2.9135504
Random_76,10000,25716,pzlk,OK,2.395384,2.9622564
Random_76,10000,25716,si,OK,3884.149289,1528.2261
Random_76,10000,25716,ptl,OK,5.114223,2.8328238
Random_77,10000,25904,tl,OK,2.297408,2.8333426
Random_77,10000,25904,zlk,OK,3.178306,3.9982138
Random_77,10000,25904,pzlk,OK,4.003507,4.1235647
Random_77,10000,25904,si,OK,4331.733962,1528.3792
Random_77,10000,25904,ptl,OK,5.350975,2.8683996
Random_78,10000,25854,tl,OK,3.136266,2.8320074
Random_78,10000,25854,zlk,OK,4.097677,6.165923
Random_78,10000,25854,pzlk,OK,7.5345059999999995,6.292609
Random_78,10000,25854,si,OK,3558.085964,1528.0723
Random_78,10000,25854,ptl,OK,7.747212,2.866538
Random_79,10000,25832,tl,OK,1.9854629999999998,2.8308325
Random_79,10000,25832,zlk,OK,2.385405,3.50212
Random_79,10000,25832,pzlk,OK,2.879717,3.6271734
Random_79,10000,25832,si,OK,4464.073788000001,1528.2256
Random_79,10000,25832,ptl,OK,5.168027,2.8672705
Random_80,10000,25617,tl,OK,2.0047200000000003,2.832366
Random_80,10000,25617,zlk,OK,1.979883,3.2463903
Random_80,10000,25617,pzlk,OK,2.683394,3.371375
Random_80,10000,25617,si,OK,4382.562909,1528.2242
Random_80,10000,25617,ptl,OK,5.012441,2.8659887
Random_81,10000,25901,tl,OK,2.302307,2.8337317
Random_81,10000,25901,zlk,OK,3.147067,3.8304815
Random_81,10000,25901,pzlk,OK,3.94097,3.9555578
Random_81,10000,25901,si,OK,4017.542649,1527.769
Random_81,10000,25901,ptl,OK,5.0954299999999995,2.8685827
Random_82,10000,25819,tl,OK,2.710175,2.8315344
Random_82,10000,25819,zlk,OK,4.789647,3.8953543
Random_82,10000,25819,pzlk,OK,4.824714,4.020606
Random_82,10000,25819,si,OK,3769.1845129999997,1528.072
Random_82,10000,25819,ptl,OK,6.322178,2.8663855
Random_83,10000,25997,tl,OK,2.332836,2.8340445
Random_83,10000,25997,zlk,OK,2.496668,3.4294882
Random_83,10000,25997,pzlk,OK,4.153315,3.581771
Random_83,10000,25997,si,OK,4314.295417,1528.2272
Random_83,10000,25997,ptl,OK,6.148637,2.8340445
Random_84,10000,25742,tl,OK,2.394684,2.8314428
Random_84,10000,25742,zlk,OK,2.20348,3.7459784
Random_84,10000,25742,pzlk,OK,4.310084,3.896102
Random_84,10000,25742,si,OK,6052.783121,1528.2258
Random_84,10000,25742,ptl,OK,6.189787000000001,2.8675146
Random_85,10000,25932,tl,OK,2.968849,2.8333426
Random_85,10000,25932,zlk,OK,4.000464,4.0346746
Random_85,10000,25932,pzlk,OK,6.186391,4.1867666
Random_85,10000,25932,si,OK,5011.326857,1528.2257
Random_85,10000,25932,ptl,OK,6.985554,2.867484
Random_86,10000,26006,tl,OK,2.764819,2.83422
Random_86,10000,26006,zlk,OK,4.961917,4.056823
Random_86,10000,26006,pzlk,OK,7.191777,4.1835546
